gid,___case,simpledate,year,month,time,hour,minute,datetime,injured,county,created_at,updated_at,cartodb_id,hex_id,geom
8376,3634794,20080305,2008,3,8:41 p.m.,20,41,03/05/2008 8:41 p.m.,1,Santa Clara,2013-09-25,2013-09-28,8376,h0.781675294442577,0101000020E610000098DC28B2D6735EC06A204C4002A24240
8377,3634889,20080122,2008,1,6:45 a.m.,6,45,01/22/2008 6:45 a.m.,0,San Mateo,2013-09-25,2013-09-28,8377,h0.075266440130033,0101000020E6100000520A5F04B29D5EC096D123A188D94240
8378,3635300,20080320,2008,3,8:34 a.m.,8,34,03/20/2008 8:34 a.m.,1,San Mateo,2013-09-25,2013-09-28,8378,,0101000020E61000000963B0871B1C5EC0A178DF4268804140
8379,3635332,20080320,2008,3,7:39 a.m.,7,39,03/20/2008 7:39 a.m.,1,Santa Clara,2013-09-25,2013-09-28,8379,h0.449469317957722,0101000020E61000008473FC065C875EC0095FA9786DB54240
8380,3635340,20080320,2008,3,8:18 a.m.,8,18,03/20/2008 8:18 a.m.,1,Santa Clara,2013-09-25,2013-09-28,8380,h0.434097641258816,0101000020E6100000F21E566E58885EC0DE848C9136B64240
8381,3635725,20080216,2008,2,2:35 p.m.,14,35,02/16/2008 2:35 p.m.,2,San Mateo,2013-09-25,2013-09-28,8381,h0.331342712315926,0101000020E6100000ED5E93DAB0995EC00F142E9A84B74240
8382,3635926,20080225,2008,2,8:45 a.m.,8,45,02/25/2008 8:45 a.m.,1,San Mateo,2013-09-25,2013-09-28,8382,h0.292688232838721,0101000020E6100000B2A7D37080905EC0F04A372E88C14240
8383,3635985,20080313,2008,3,6:15 p.m.,18,15,03/13/2008 6:15 p.m.,1,Santa Clara,2013-09-25,2013-09-28,8383,h0.407675165253839,0101000020E6100000EB4EC12B138A5EC0D38B35B79DB94240
8384,3636603,20080308,2008,3,1:44 p.m.,13,44,03/08/2008 1:44 p.m.,1,Alameda,2013-09-25,2013-09-28,8384,h0.256816709656983,0101000020E610000088F6B182DF895EC0DD4834DCDBDC4240
8385,3636932,20080303,2008,3,5:02 p.m.,17,2,03/03/2008 5:02 p.m.,1,Napa,2013-09-25,2013-09-28,8385,h0.539443326221796,0101000020E6100000808EA0423F925EC00EE4EA11B4274340
8386,3638658,20080306,2008,3,2:40 p.m.,14,40,03/06/2008 2:40 p.m.,1,Solano,2013-09-25,2013-09-28,8386,h0.399218135072267,0101000020E6100000CBD07822088F5EC05792E11D85124340
8387,3638669,20080304,2008,3,8:00 a.m.,8,0,03/04/2008 8:00 a.m.,1,Alameda,2013-09-25,2013-09-28,8387,h0.127872732863857,0101000020E61000000C41B39025915EC09657AEB7CDE54240
8388,3638779,20080303,2008,3,6:50 p.m.,18,50,03/03/2008 6:50 p.m.,1,San Mateo,2013-09-25,2013-09-28,8388,h0.226723804525613,0101000020E6100000BF852B56C3945EC0F699B33EE5C74240
8389,3639180,20080119,2008,1,1:13 a.m.,1,13,01/19/2008 1:13 a.m.,1,Alameda,2013-09-25,2013-09-28,8389,h0.117668874212621,0101000020E6100000DA93765982925EC06661F48189E84240
8390,4091231,20090109,2009,1,1:45 p.m.,13,45,01/09/2009 1:45 p.m.,1,Santa Clara,2013-09-25,2013-09-28,8390,h0.570100793665457,0101000020E61000005337BCC5E8805EC0716B77B416AD4240
8391,4091874,20090131,2009,1,6:32 p.m.,18,32,01/31/2009 6:32 p.m.,1,Santa Clara,2013-09-25,2013-09-28,8391,h0.738880911426038,0101000020E6100000A5E9FD90C8785EC08747872C779F4240
8392,4091880,20090129,2009,1,3:40 p.m.,15,40,01/29/2009 3:40 p.m.,1,Santa Clara,2013-09-25,2013-09-28,8392,h0.67069852852769,0101000020E610000069249DDCCA775EC0B0E42A16BFAE4240
8393,4091894,20090130,2009,1,6:09 p.m.,18,9,01/30/2009 6:09 p.m.,1,Santa Clara,2013-09-25,2013-09-28,8393,h0.732265147336632,0101000020E6100000984FB1C549765EC0912683482BA54240
8394,4091920,20090128,2009,1,7:34 a.m.,7,34,01/28/2009 7:34 a.m.,1,Santa Clara,2013-09-25,2013-09-28,8394,h0.664255136413358,0101000020E610000004F86EF346795EC0731D99FD70AB4240
8395,3640155,20080309,2008,3,3:20 p.m.,15,20,03/09/2008 3:20 p.m.,1,Santa Clara,2013-09-25,2013-09-28,8395,h0.838605369804598,0101000020E6100000231E3F0A0D6E5EC09D8CE0359EA54240
8396,3641059,20080308,2008,3,1:40 p.m.,13,40,03/08/2008 1:40 p.m.,1,Marin,2013-09-25,2013-09-28,8396,h0.110985672610939,0101000020E61000001CB7F3580E9F5EC08ED948C8F6ED4240
8397,3641289,20080216,2008,2,10:49 a.m.,10,49,02/16/2008 10:49 a.m.,1,Sonoma,2013-09-25,2013-09-28,8397,h0.706903847074198,0101000020E61000003D62F4DC427A5EC05F14F36217A14240
8398,3641375,20080207,2008,2,7:36 p.m.,19,36,02/07/2008 7:36 p.m.,1,Sonoma,2013-09-25,2013-09-28,8398,h0.761272310413485,0101000020E61000006CC19CEA5AAE5EC0B8C19A14303C4340
8399,3641695,20080227,2008,2,5:32 p.m.,17,32,02/27/2008 5:32 p.m.,1,Alameda,2013-09-25,2013-09-28,8399,h0.546906777133369,0101000020E61000002752F586D67B5EC093686E2AF7BF4240
8400,3641740,20080215,2008,2,11:14 a.m.,11,14,02/15/2008 11:14 a.m.,1,Santa Clara,2013-09-25,2013-09-28,8400,h1.12234789782012,0101000020E6100000A14D695867645EC0F6B3588AE4804240
8401,3641861,20080227,2008,2,2:09 p.m.,14,9,02/27/2008 2:09 p.m.,1,San Mateo,2013-09-25,2013-09-28,8401,h0.213594266208709,0101000020E6100000E3A9FD8C41945EC0AC47D04EBCC84240
8402,3642277,20080228,2008,2,7:15 a.m.,7,15,02/28/2008 7:15 a.m.,1,San Mateo,2013-09-25,2013-09-28,8402,h0.118353456322057,0101000020E6100000D8BAD4087D9B5EC0F560F7C209D34240
8403,3642499,20080304,2008,3,10:53 a.m.,10,53,03/04/2008 10:53 a.m.,1,Alameda,2013-09-25,2013-09-28,8403,h0.32021068581788,0101000020E61000002306CB22DE865EC0DCA39295BAD34240
8404,3642601,20080303,2008,3,5:59 p.m.,17,59,03/03/2008 5:59 p.m.,1,Alameda,2013-09-25,2013-09-28,8404,h0.327845872421435,0101000020E6100000B90E7ADB71855EC07A7A5B9F28D64240
8405,3642641,20080206,2008,2,6:12 a.m.,6,12,02/06/2008 6:12 a.m.,1,Alameda,2013-09-25,2013-09-28,8405,h0.377026193784127,0101000020E610000009270E45A6835EC07346393D94CF4240
8406,3642665,20080226,2008,2,2:13 p.m.,14,13,02/26/2008 2:13 p.m.,1,Alameda,2013-09-25,2013-09-28,8406,h0.327845872421435,0101000020E610000084C8337914855EC0A6236F6F6DD64240
8407,3642668,20080216,2008,2,10:44 a.m.,10,44,02/16/2008 10:44 a.m.,1,Alameda,2013-09-25,2013-09-28,8407,h0.359918325573439,0101000020E610000031F66FA829845EC09AF8591B19D14240
8408,3642840,20080219,2008,2,1:50 p.m.,13,50,02/19/2008 1:50 p.m.,1,Napa,2013-09-25,2013-09-28,8408,h0.696350876706953,0101000020E6100000C85E4AB8EB9B5EC0B3FEE08D163D4340
8409,3643734,20080229,2008,2,7:45 p.m.,19,45,02/29/2008 7:45 p.m.,1,Santa Clara,2013-09-25,2013-09-28,8409,h0.423072329965135,0101000020E6100000F6E1C56757885EC00413C9A18FB84240
8410,3643934,20080321,2008,3,3:31 p.m.,15,31,03/21/2008 3:31 p.m.,0,Contra Costa,2013-09-25,2013-09-28,8410,h0.453788665443758,0101000020E610000025198398957C5EC042203C7F7FE04240
8411,3644887,20080229,2008,2,4:15 p.m.,16,15,02/29/2008 4:15 p.m.,1,Solano,2013-09-25,2013-09-28,8411,h0.629466687574129,0101000020E6100000084A7611CB825EC07D9AEED00B254340
8412,3645095,20080311,2008,3,12:16 p.m.,12,16,03/11/2008 12:16 p.m.,0,Solano,2013-09-25,2013-09-28,8412,h0.591769602253826,0101000020E61000005419C6DD20835EC0E0A1CD16B5214340
8413,3645195,20080305,2008,3,8:30 p.m.,20,30,03/05/2008 8:30 p.m.,1,Solano,2013-09-25,2013-09-28,8413,h0.62176570128705,0101000020E6100000B5D48BEB29825EC0C998CCC2E8224340
8414,3645823,20080218,2008,2,12:45 p.m.,12,45,02/18/2008 12:45 p.m.,1,Sonoma,2013-09-25,2013-09-28,8414,h0.828515493133946,0101000020E6100000F6C5EFB707BC5EC02211BF0754354340
8415,3646244,20080327,2008,3,5:18 p.m.,17,18,03/27/2008 5:18 p.m.,1,Santa Clara,2013-09-25,2013-09-28,8415,h0.671634907043242,0101000020E6100000E71EC830DD785EC07A4C497B28AB4240
8416,3646329,20080223,2008,2,11:15 a.m.,11,15,02/23/2008 11:15 a.m.,1,Sonoma,2013-09-25,2013-09-28,8416,,0101000020E610000026C1768B1BB75EC0D877EA364D4D4340
8417,3646366,20080217,2008,2,1:33 p.m.,13,33,02/17/2008 1:33 p.m.,1,Marin,2013-09-25,2013-09-28,8417,h0.363652062311576,0101000020E6100000D91D520C10A55EC0444FCAA4860C4340
8418,3646458,20080227,2008,2,9:55 p.m.,21,55,02/27/2008 9:55 p.m.,1,Alameda,2013-09-25,2013-09-28,8418,h0.546906777133369,0101000020E61000002752F586D67B5EC093686E2AF7BF4240
8419,3646474,20080229,2008,2,4:23 p.m.,16,23,02/29/2008 4:23 p.m.,1,Alameda,2013-09-25,2013-09-28,8419,h0.220061783325138,0101000020E6100000A7D13F1C7F8B5EC0AE4A7DB493E24240
